,Especificação,Classe,Tipo
060201,Revestimentos metálicos de parede para construção,6,p
060203,"Rinques de patinação [construções], em metal",6,p
060160,Ripas de metal,6,p
060166,Rodízios de metal para camas,6,p
060187,Rodízios de metal para móveis,6,p
060348,Rodízios de metal para portas corrediças,6,p
060207,"Roldanas de metal, exceto para máquinas",6,p
060075,Roldanas de metal para janelas,6,p
060481,Rolhas de metal,6,p
060195,Rufos de metal para construção,6,p
060098,Rufos de metal para telhados,6,p
060441,Sarjetas metálicas,6,p
060146,Selos de chumbo,6,p
060239,Silos de metal,6,p
060235,"Sinais, não luminosos e não mecânicos, de metal",6,p
060228,"Sinais, não luminosos e não mecânicos, de metal, para ruas e estradas",6,p
060370,Sinalizadores de metal,6,p
060241,Sinos *,6,p
060240,Sinos para animais,6,p
060417,Solda de ouro,6,p
060030,Soldadura de prata,6,p
060233,Soleiras de metal,6,p
060391,Suportes de metal para pipas [tonel],6,p
060431,Suportes para lenha [trasfogueiro],6,p
060471,Tacos de metal para saltos de sapatos,6,p
060116,Talas de junções para trilhos,6,p
060349,Tampas de metal para alçapões,6,p
060297,Tampas de metal para vedação,6,p
060299,Tampas de metal para vedação de garrafas,6,p
060442,Tampas metálicas de rosca para garrafas,6,p
060246,Tântalo [metal],6,p
060184,Tecidos de fios de metal,6,p
060428,Telas de metal para mosquiteiro,6,p
060252,Telhados de metal,6,p
060449,"Telhados de metal, contendo células fotovoltaicas",6,p
060213,Telhas de metal,6,p
060456,"Telhas metálicas em ""S"" [ing. pantiles]",6,p
060191,Tenazes [ferragem de metal],6,p
060230,Tensores de fios de metal [tirantes de tensão],6,p
060209,Tetos de metal,6,p
060249,Tirantes de tensão [tensores],6,p
060251,Titânio,6,p
060253,Tombac [liga],6,p
060289,Tonéis de metal,6,p
060402,Torneiras de metal para pipas,6,p
060215,Trampolins de metal,6,p
060144,"Trancas de metal, exceto elétricas",6,p
060125,Trancas de metal para janela,6,p
060455,Trancas metálicas para portas,6,p
060426,Trancas para rodas de veículos,6,p
060035,Travas de metal para janelas,6,p
060036,Travas de metal para portas,6,p
060225,Traves [vigas] de metal,6,p
060256,Treliça de metal,6,p
060129,Trilhos de metal,6,p
060167,Trincos de metal,6,p
060335,Tubos de metal para drenagem [válvulas],6,p
060111,Tubos em metal para revestimento de poços,6,p
060254,Túmulos de metal,6,p
060257,Tungstênio,6,p
060243,"Válvulas de metal, exceto peças de máquinas",6,p
060359,Válvulas de metal para canos de água,6,p
060259,Vanádio,6,p
060024,Varas de metal,6,p
060302,Varetas de metal para brasagem,6,p
060303,Varetas de metal para brasagem e soldagem,6,p
060304,Varetas de metal para soldagem,6,p
060009,Venezianas de aço,6,p
060197,Venezianas de metal,6,p
060224,Vigas de metal,6,p
060328,Vigas de metal para construção civil,6,p
060162,Vigas de metal para escadas,6,p
060262,Virolas,6,p
060172,Virolas de metal para cabos [empunhaduras],6,p
060223,Zinco,6,p
060264,Zircônio,6,p
070519,Abafadores de som para motores e máquinas,7,p
070287,Abridores de latas elétricos,7,p
070506,Acessórios para aspirador de pó para disseminação de perfumes e desinfetantes,7,p
070101,Acessórios para caldeiras de máquinas,7,p
070150,Acionadores de partida para motores e máquinas,7,p
070001,Acoplamentos de eixos [máquinas],7,p
070385,"Acoplamentos, exceto para veículos terrestres",7,p
070006,Aerocondensadores,7,p
070514,Aerógrafos para aplicação de cor [máquinas],7,p
070560,"Afiador de esquis, elétricos",7,p
070007,Agitadores,7,p
070176,Alimentadores [partes de máquinas],7,p
070430,Alimentadores para caldeiras de máquinas,7,p
070015,Alimentadores para carburadores,7,p
070018,Alternadores,7,p
070324,Ancinhos [máquinas],7,p
070323,Ancinhos para máquinas,7,p
070032,Segmentos de êmbolos,7,p
070339,Anéis de esferas para rolamentos,7,p
070031,Anéis para lubrificação [peças de máquinas],7,p
070175,Aparatos de entintamento para máquinas de impressão,7,p
070531,Aparelhos de corte a arco elétrico,7,p
070530,Aparelhos de fusão a arco elétrico,7,p
070528,"Aparelhos de soldagem, elétricos",7,p
070327,Aparelhos e máquinas para encadernação para uso industrial,7,p
070541,Aparelhos elétricos para vedar materiais plásticos [embalagem],7,p
070423,Aparelhos eletromecânicos para preparação de alimentos,7,p
070315,Aparelhos eletromecânicos para preparar bebidas,7,p
070164,Aparelhos para a mineralização de água potável,7,p
070172,Aparelhos para elevação,7,p
070526,"Aparelhos para fundir, elétricos",7,p
070503,"Aparelhos para soldagem, a gás",7,p
070163,Aparelhos para gaseificar água,7,p
070056,Aparelhos para gaseificar bebidas,7,p
070478,Aparelhos para içamento de redes [pesca],7,p
070233,Aparelhos para lavagem [limpeza],7,p
070485,Aparelhos para limpeza a vapor,7,p
070245,Aparelhos para manuseio de carga e descarga,7,p
070265,Aparelhos para processamento de minérios,7,p
070002,Aparelhos para purificação de acetileno,7,p
070012,Aparelhos para tirar cerveja sob pressão,7,p
070384,Aparelhos para vulcanização,7,p
070165,Aquecedores de água enquanto partes de máquinas,7,p
070028,Arados,7,p
070041,Armações para máquinas,7,p
070574,Aspiradores de óleo usado pneumáticos,7,p
070508,Aspiradores de pó,7,p
070214,Pulverizadores [máquinas],7,p
070035,Bancadas para serrar [partes de máquinas],7,p
070403,Batedores elétricos,7,p
070459,"Batedores elétricos, para uso doméstico",7,p
070404,Bate-estacas,7,p
070045,Betoneiras [máquinas],7,p
070048,Bielas para máquinas e motores,7,p
070054,Carretéis de tear,7,p
070408,Bobinas para máquinas,7,p
070563,Bocais de sucção para aspiradores de pó,7,p
070309,Bombas [máquinas],7,p
070179,Bombas [partes de máquinas e motores],7,p
070312,Bombas a vácuo [máquinas],7,p
070543,Bombas autorreguladoras de combustível,7,p
070088,Bombas centrífugas,7,p
070005,Bombas de aeração para aquários,7,p
070310,Bombas de ar [instalações de oficina],7,p
070393,Bombas de ar comprimido,7,p
070542,Bombas de combustível para postos de combustível,7,p
070579,Bombas distribuidoras de hidrogênio para postos de combustível,7,p
070390,Bombas para cerveja,7,p
070311,Bombas para instalações de aquecimento,7,p
070205,Bombas para lubrificação,7,p
070575,Bombas para natação contracorrente,7,p
070449,Brocas [peças de máquinas],7,p
070069,Buldôzeres,7,p
070137,Cabeças de cilindro para motores,7,p
070434,Cabos de controle para máquinas e motores,7,p
070072,Cabrestantes,7,p
070409,"Caixas de câmbio, exceto para veículos terrestres",7,p
070198,Caixas de engaxetamento [peças de máquinas],7,p
070204,Caixas de lubrificação [partes de máquinas],7,p
070289,Caixas de munhões [peças de máquinas],7,p
070081,Caixas para matrizes [impressão],7,p
070292,Calandras [máquinas],7,p
070480,Calandras rotativas portáteis para tecidos,7,p
070429,Caldeiras para máquinas a vapor,7,p
070576,Canetas de impressão em 3D,7,p
070451,Silenciosos para motores e máquinas,7,p
070075,Capotas [partes de máquinas],7,p
070078,Carburadores,7,p
070097,Carros corrediça para máquinas de tricotar,7,p
070474,Cárteres para máquinas e motores,7,p
070424,Cartuchos para máquinas de filtrar,7,p
070268,Ceifeiras,7,p
070270,Ceifeiras batedeiras,7,p
070269,Ceifeiras enfardadeiras,7,p
070208,Chanfradores,7,p
070566,"Chaves de fenda, elétricas",7,p
070140,Cilindros para impressão,7,p
070141,Cilindros para laminação,7,p
070139,Cilindros para máquinas,7,p
070446,Cilindros para motores e máquinas,7,p
070217,Clichês para impressão,7,p
070497,Coletor de descarga para motores,7,p
070110,Coletores de incrustações para caldeiras de máquinas,7,p
070059,Coletores de lama [máquinas],7,p
070111,Comandos de pedal para máquinas de costura,7,p
070562,Compactadores,7,p
070418,Compactadores de lixo,7,p
070113,Compressores [máquinas],7,p
070437,Compressores para refrigeradores,7,p
070011,Condensadores de ar,7,p
070115,Condensadores de vapor [peças de máquinas],7,p
070472,Controles hidráulicos para máquinas e motores,7,p
070473,Controles pneumáticos para máquinas e motores,7,p
070482,Conversores catalíticos,7,p
070463,Conversores de combustível para motores de combustão interna,7,p
070426,"Conversores de torque, exceto para veículos terrestres",7,p
070003,Conversores para siderúrgicas,7,p
070125,Coroas diamantadas [partes de máquinas],7,p
070314,Correias adesivas para roldanas,7,p
070441,Correias de ventiladores para motores,7,p
070126,Correias para dínamo,7,p
070127,Correias para elevadores,7,p
070074,Correias para máquinas,7,p
070343,Correias para motores e máquinas,7,p
070036,Correias para transportadores,7,p
070037,Correias Transportadoras,7,p
070360,Correias transportadoras [peças de máquinas],7,p
070425,Correntes de propulsão exceto para veículos terrestres,7,p
070427,"Correntes de transmissão, exceto para veículos terrestres",7,p
070491,Correntes para elevadores [peças de máquinas],7,p
070419,Cortadoras [máquinas] para uso industrial,7,p
070123,Cortadores [máquinas],7,p
070201,Cortadores de grama [máquinas],7,p
070578,"Cortadores de legumes em espirais, elétricos",7,p
070210,Corta-palhas,7,p
070557,"Coxim de motor, exceto para veículos terrestres",7,p
070138,Cultivadores [máquinas],7,p
070043,Debulhadoras,7,p
070089,Descascadores de grãos e cereais,7,p
070586,"Descascadores de legumes, elétricos",7,p
070168,Desengaçadores [máquinas],7,p
070149,Desengorduradores [máquina],7,p
070147,Desgaseificadores para água de alimentação,7,p
070153,Desintegradores,7,p
070257,Diafragmas de bombas,7,p
070494,Diamantes de vidraceiro [partes de máquinas],7,p
070160,Dínamos,7,p
070047,Dínamos para bicicletas,7,p
070273,Dispositivos antipoluentes para motores e máquinas,7,p
070540,Dispositivos para operar elevadores,7,p
070016,Dispositivos de ignição para motores de combustão interna,7,p
070400,Dispositivos economizadores de combustível para motores e máquinas,7,p
070539,Dispositivos elétricos para abrir portas,7,p
070545,Dispositivos elétricos para abrir janelas,7,p
070331,Dispositivos elétricos para cortinas,7,p
070546,Dispositivos elétricos para fechar janelas,7,p
070538,Dispositivos elétricos para fechar portas,7,p
070547,Dispositivos hidráulicos para abrir janelas,7,p
070515,Dispositivos hidráulicos para abrir portas,7,p
070548,Dispositivos hidráulicos para fechar janelas,7,p
070551,Dispositivos hidráulicos para fechar portas,7,p
070129,Dispositivos para almofadas de ar para deslocar cargas,7,p
070549,Dispositivos pneumáticos para abrir janelas,7,p
070520,Dispositivos pneumáticos para abrir portas,7,p
070550,Dispositivos pneumáticos para fechar janelas,7,p
070552,Dispositivos pneumáticos para fechar portas,7,p
070155,Dobadouras mecânicas,7,p
070568,Eixos de comando para motores de veículos,7,p
070021,Eixos de manivela,7,p
070020,Eixos de máquinas,7,p
070022,"Eixos de transmissão, exceto para veículos terrestres",7,p
070170,Ejetores,7,p
070525,Eletrodos para máquinas de soldagem,7,p
070024,Elevadores,7,p
070023,"Elevadores, exceto os de esqui",7,p
070009,Elevadores para agricultura,7,p
070395,Pistões amortecedores [peças de máquinas],7,p
070174,"Embreagens, exceto para veículos terrestres",7,p
070173,Embutidoras [máquinas de embutir],7,p
070177,Empacotadoras [máquina],7,p
070500,Enceradeiras elétricas para assoalhos,7,p
070052,Enfardadeiras,7,p
070058,Enfardadeiras para feno,7,p
070447,"Engrenagens para redução de velocidade, exceto para veículos terrestres",7,p
070443,"Engrenagens, exceto para veículos terrestres",7,p
070376,Enroladores mecânicos para tubos flexíveis,7,p
070458,Enxadas [charruas],7,p
070178,Escadas rolantes,7,p
070184,Escavadeiras,7,p
070397,Escavadeiras [máquinas],7,p
070068,Escovas [peças de máquinas],7,p
070093,Escovas de carvão [eletricidade],7,p
070033,Escovas de dínamo,7,p
070413,Escovas elétricas [partes de máquinas],7,p
070559,Escovas para aspiradores de pó,7,p
070581,Vassouras a vapor,7,p
070460,Espremedores de frutas elétricos para uso doméstico,7,p
070354,Estatores [partes de máquinas],7,p
070573,"Esteiras de borracha [lagarta], enquanto peças de mecanismos tratores em arados para neve",7,p
070571,"Esteiras de borracha [lagarta], enquanto peças de mecanismos tratores em máquinas agrícolas",7,p
070570,"Esteiras de borracha [lagarta], enquanto peças de mecanismos tratores em máquinas e aparelhos de carregamento e descarregamento",7,p
070569,"Esteiras de borracha [lagarta], enquanto peças de mecanismos tratores em máquinas para construção",7,p
070572,"Esteiras de borracha [lagarta], enquanto peças de mecanismos tratores em máquinas para mineração",7,p
070518,Esteiras rolantes,7,p
070183,Estiradores [máquinas],7,p
070182,Etiquetadores [máquinas],7,p
070558,"Sacadores de pregos, elétricos",7,p
070565,"Extratores de suco, elétricos",7,p
070185,Extratores para mineração,7,p
070080,Facas [peças de máquinas],7,p
070131,Facas elétricas,7,p
070073,Fateixas automáticas para uso náutico,7,p
070585,"Fatiadores de queijo, elétricos",7,p
070285,Ferramentas [partes de máquinas],7,p
070284,"Ferramentas portáteis, exceto as de propulsão manual",7,p
070505,"Ferros de solda, a gás",7,p
070529,"Ferros de solda, elétricos",7,p
070457,"Filtros, enquanto partes de máquinas ou motores",7,p
070010,"Filtros para limpeza de ar de resfriamento, para motores",7,p
070109,Filtros-prensas,7,p
070350,Foles [ventiladores] [motores],7,p
070351,Sopradores de forja,7,p
070352,Fôrmas para calçados [peças de máquinas],7,p
070107,Formões para máquinas,7,p
070300,"Furadeiras elétricas, manuais",7,p
070124,Geradores de corrente,7,p
070171,Geradores de eletricidade,7,p
070492,Geradores de energia de emergência,7,p
070213,Grades,7,p
070079,Guarnições para cardas [peças de máquinas de cardar],7,p
070209,Guias para máquinas,7,p
070373,Guinchos [máquinas],7,p
070453,Guindastes,7,p
070583,Guindastes móveis,7,p
070224,Hastes para tear,7,p
070555,Impressoras 3D,7,p
070442,Incubadoras para ovos,7,p
070077,Injetores para motores,7,p
070483,Instalações centrais de limpeza a vácuo,7,p
070116,Instalações de condensação,7,p
070133,Instalações de peneiramento,7,p
070487,Instalações para aspiração de pó para limpeza,7,p
070235,Instalações para lavagem de veículos,7,p
070488,Instalações para remoção de pó para limpeza,7,p
070370,Instalações pneumáticas para transporte por tubos,7,p
070388,"Instrumentos agrícolas, exceto os operados manualmente",7,p
070040,Invólucros [partes de máquinas],7,p
070379,Joeiradoras,7,p
070567,"Joysticks como parte de máquinas, exceto para máquinas de jogos",7,p
070118,Junções para vedação [peças de motor],7,p
070479,Juntas universais [juntas de Cardan],7,p
070102,Prensas de uvas,7,p
070228,Laminadores,7,p
070189,Lâminas [partes de máquinas],7,p
070223,Lâminas para corta-palha,7,p
070226,Lâminas para serras [partes de máquinas],7,p
070280,Lançadeiras [partes de máquinas],7,p
070229,Lanças térmicas [máquinas],7,p
070495,Lavadoras de alta pressão,7,p
070444,Liquidificadores elétricos para uso doméstico,7,p
070405,"Lonas de freios, exceto para veículos",7,p
070085,Lubrificadores [peças de máquinas],7,p
070135,Macacos [máquinas],7,p
070132,Macacos para cremalheiras,7,p
070554,Macacos pneumáticos,7,p
070532,Maçarico,7,p
070504,Maçarico para solda a gás,7,p
070522,Maçaricos à gás,7,p
070486,Maçaricos para corte a gás,7,p
070244,Magnetos para ignição,7,p
070396,Rolamentos antifricção para máquinas [chumaceiras],7,p
070091,Mancais de rolamento para máquinas,7,p
070194,Mandris [peças de máquinas],7,p
070507,Mangueiras para aspirador de pó,7,p
070230,Manivelas [partes de máquinas],7,p
070577,Máquinas de arar para uso agrícola,7,p
070411,Máquina para colocar tampas de garrafas,7,p
